3.752363671652515720e+00 -2.943379890230943374e+00 0.000000000000000000e+00
3.709641767157829673e+00 -3.014670315385504562e+00 0.000000000000000000e+00
3.659365420885168696e+00 -3.220269682877282769e+00 0.000000000000000000e+00
3.643780090558799589e+00 -3.135617865663116177e+00 0.000000000000000000e+00
3.600276861698581854e+00 -3.174300725568804715e+00 0.000000000000000000e+00
3.610342641812892772e+00 -3.199346784471780225e+00 0.000000000000000000e+00
3.636631088536655287e+00 -2.957896647964358916e+00 0.000000000000000000e+00
3.636709166421379091e+00 -2.926976916821728114e+00 0.000000000000000000e+00
3.601227159938801048e+00 -3.130715687589757934e+00 0.000000000000000000e+00
3.616367259450837590e+00 -3.409210615769760366e+00 0.000000000000000000e+00
3.528443641432490896e+00 -3.395333297978729181e+00 0.000000000000000000e+00
3.488790265996734252e+00 -3.500979843769719935e+00 0.000000000000000000e+00
3.108532797513095858e+00 -3.744125639063557553e+00 0.000000000000000000e+00
3.047854224188152550e+00 -3.704087963106659220e+00 0.000000000000000000e+00
2.981268074107632948e+00 -3.694915626020950139e+00 0.000000000000000000e+00
2.795098631976786763e+00 -3.737243765503349024e+00 0.000000000000000000e+00
2.599961435826824818e+00 -3.771110042011359020e+00 0.000000000000000000e+00
2.489888871323018726e+00 -3.864940861879180733e+00 0.000000000000000000e+00
2.554435126198688621e+00 -3.773475225113697817e+00 0.000000000000000000e+00
2.485809105663759233e+00 -3.987105015102738736e+00 0.000000000000000000e+00
2.248051006273245722e+00 -4.117001386341819114e+00 0.000000000000000000e+00
2.190726616381561964e+00 -3.998726505085790084e+00 0.000000000000000000e+00
2.046852140062084047e+00 -3.987987295498954587e+00 0.000000000000000000e+00
2.027604347602843138e+00 -3.985965344333024518e+00 0.000000000000000000e+00
1.983120456953284538e+00 -3.902844746403668630e+00 0.000000000000000000e+00
1.949728124326882472e+00 -3.743724673071071152e+00 0.000000000000000000e+00
1.820963452706630292e+00 -3.754526353635012192e+00 0.000000000000000000e+00
1.808167640086788097e+00 -3.652025344929085371e+00 0.000000000000000000e+00
1.335705147372390211e+00 -3.995558717838105345e+00 0.000000000000000000e+00
1.666625249612804005e+00 -3.881227672849909549e+00 0.000000000000000000e+00
1.443653868982325061e+00 -3.758242111993113088e+00 0.000000000000000000e+00
1.400327507635486857e+00 -3.612164170976920108e+00 0.000000000000000000e+00
1.488815619989567463e+00 -3.624097899192260108e+00 0.000000000000000000e+00
1.278933476646594514e+00 -3.799663440109886992e+00 0.000000000000000000e+00
9.367115509207835089e-01 -3.776805346970062871e+00 0.000000000000000000e+00
8.198351042512679321e-01 -3.746708881266272329e+00 0.000000000000000000e+00
6.408220810863505257e-01 -3.790605299470791500e+00 0.000000000000000000e+00
6.199128804934499470e-01 -3.840122433337833208e+00 0.000000000000000000e+00
5.117621878206941588e-01 -3.792070883358257039e+00 0.000000000000000000e+00
4.438197744686487312e-01 -3.777744213919047134e+00 0.000000000000000000e+00
2.898349225158165510e-01 -3.503494918855941886e+00 0.000000000000000000e+00
2.790882839115549352e-01 -3.233800533840538005e+00 0.000000000000000000e+00
2.147076984937101862e-01 -3.140553701707673007e+00 0.000000000000000000e+00
1.924800980035232811e-01 -2.890441948936957051e+00 0.000000000000000000e+00
1.179572384265239471e-01 -3.062422366674140140e+00 0.000000000000000000e+00
1.986204180386538676e+00 -3.132984778243885327e+00 0.000000000000000000e+00
2.245659619545808283e+00 -3.415694009584658630e+00 0.000000000000000000e+00
2.487700115180492944e+00 -3.399806222225363328e+00 0.000000000000000000e+00
2.810661676587822289e+00 -3.473650513127692463e+00 0.000000000000000000e+00
2.637164603793689110e+00 -3.390417310042665111e+00 0.000000000000000000e+00
2.814678602059866197e+00 -3.390107800133073113e+00 0.000000000000000000e+00
2.841261300529771550e+00 -3.536368927334870627e+00 0.000000000000000000e+00
2.815562359522262081e+00 -3.635274525586217997e+00 0.000000000000000000e+00
3.065709628356283911e+00 -3.694373299389050125e+00 0.000000000000000000e+00
2.986585284042754918e+00 -3.858515321083159755e+00 0.000000000000000000e+00
3.094949540012666311e+00 -4.017271231313430668e+00 0.000000000000000000e+00
3.488710718606930605e+00 -3.726893497171624769e+00 0.000000000000000000e+00
3.762224800955961790e+00 -3.582397157178398572e+00 0.000000000000000000e+00
3.837632426456787815e+00 -3.638357455862472278e+00 0.000000000000000000e+00
4.104575786377099966e+00 -3.502452274734035420e+00 0.000000000000000000e+00
4.114757275295753303e+00 -3.484955247226324992e+00 0.000000000000000000e+00
4.082692690282335946e+00 -3.569866321226933259e+00 0.000000000000000000e+00
4.243262082641721555e+00 -3.603445877099737515e+00 0.000000000000000000e+00
4.366564030121292461e+00 -3.636670696630445399e+00 0.000000000000000000e+00
4.387597326711386359e+00 -3.697259817106132829e+00 0.000000000000000000e+00
4.469881024687683002e+00 -3.713910769209683327e+00 0.000000000000000000e+00
4.398864512491821088e+00 -3.799676766936832983e+00 0.000000000000000000e+00
4.860457621301891962e+00 -3.816561592420666837e+00 0.000000000000000000e+00
4.775192042890124000e+00 -3.831554761842584700e+00 0.000000000000000000e+00
5.055463960065420537e+00 -3.818853762740795688e+00 0.000000000000000000e+00
5.199869648281342904e+00 -3.808624817352537661e+00 0.000000000000000000e+00
5.252971749244903066e+00 -3.825708893999502980e+00 0.000000000000000000e+00
5.149093963375358740e+00 -3.843629597764859795e+00 0.000000000000000000e+00
5.235563181355662010e+00 -3.836645799655875599e+00 0.000000000000000000e+00
5.430644388117146448e+00 -3.830689642122699468e+00 0.000000000000000000e+00
5.529948727569042433e+00 -3.884711405742148571e+00 0.000000000000000000e+00
5.455594622958750861e+00 -3.868696069390775705e+00 0.000000000000000000e+00
5.959068416551573932e+00 -3.710065405120828608e+00 0.000000000000000000e+00
6.003746959947674711e+00 -3.683874109223099769e+00 0.000000000000000000e+00
5.787562391813384721e+00 -3.819869167246277453e+00 0.000000000000000000e+00
5.949771817368381122e+00 -3.880075059137304994e+00 0.000000000000000000e+00
5.747024718179456926e+00 -3.884086327169244068e+00 0.000000000000000000e+00
6.160122600009692917e+00 -3.825772756654561846e+00 0.000000000000000000e+00
6.614325134362005087e+00 -3.762992065237786399e+00 0.000000000000000000e+00
6.873304738103385603e+00 -3.777894675932040425e+00 0.000000000000000000e+00
7.210030079687685500e+00 -3.786868287585886339e+00 0.000000000000000000e+00
7.502945353703536213e+00 -3.805559792824858789e+00 0.000000000000000000e+00
7.561118897164300634e+00 -3.792392572417530250e+00 0.000000000000000000e+00
7.660622583660522622e+00 -3.800033753725945207e+00 0.000000000000000000e+00
7.643744762319569119e+00 -3.797759360160038344e+00 0.000000000000000000e+00
7.577689266128010637e+00 -3.768274954709724511e+00 0.000000000000000000e+00
7.605109958810549742e+00 -3.800892345372991699e+00 0.000000000000000000e+00
7.531083615238197027e+00 -3.852867185383267667e+00 0.000000000000000000e+00
7.965098313526105755e+00 -3.941704292373858554e+00 0.000000000000000000e+00
8.105144222402021370e+00 -3.979245500475976804e+00 0.000000000000000000e+00
8.234184076286805265e+00 -3.989201322382478043e+00 0.000000000000000000e+00
8.387563431812909087e+00 -3.984340474548017319e+00 0.000000000000000000e+00
8.284943495293353166e+00 -3.851661775370860408e+00 0.000000000000000000e+00
8.361855255310581825e+00 -3.798239615653557166e+00 0.000000000000000000e+00
8.464742066228577499e+00 -3.840157680226877979e+00 0.000000000000000000e+00
9.051156081861915226e+00 -3.859540715781155207e+00 0.000000000000000000e+00
9.170156192935710493e+00 -3.928108130271397158e+00 0.000000000000000000e+00
8.959392440976868599e+00 -3.927887611140552959e+00 0.000000000000000000e+00
8.981071443218995753e+00 -3.869030849636502900e+00 0.000000000000000000e+00
9.124974736316659119e+00 -3.793076077002170532e+00 0.000000000000000000e+00
9.558620719716463654e+00 -3.802367664196673047e+00 0.000000000000000000e+00
9.888601170760559000e+00 -3.820035375236432440e+00 0.000000000000000000e+00
9.961557905195634888e+00 -3.864304120192888270e+00 0.000000000000000000e+00
1.001083315907420612e+01 -3.889561689949851075e+00 0.000000000000000000e+00
1.002129044653920786e+01 -3.960744748161401318e+00 0.000000000000000000e+00
1.040144601276246483e+01 -3.936248925938880205e+00 0.000000000000000000e+00
1.055949911257121876e+01 -3.950492986768385340e+00 0.000000000000000000e+00
1.055108527156204445e+01 -3.834995134102066938e+00 0.000000000000000000e+00
1.055975207396168258e+01 -3.723600397887378399e+00 0.000000000000000000e+00
1.036022958850373676e+01 -3.733172127841844823e+00 0.000000000000000000e+00
1.060710302929668636e+01 -3.741121577164531420e+00 0.000000000000000000e+00
1.084957622543856459e+01 -3.743744606793320884e+00 0.000000000000000000e+00
1.102551682999180649e+01 -3.762103869136421253e+00 0.000000000000000000e+00
