1.624451826190948633e+00 -4.770924353303939824e+00 1.325425371702315669e+00
1.555790961636708714e+00 -4.801549808608290171e+00 1.325347927774895407e+00
1.488238663619594337e+00 -4.816944940687873711e+00 1.322826908409955760e+00
1.418678951049225923e+00 -4.832797561455380198e+00 1.320230973296614430e+00
1.351696879264156825e+00 -4.848062739285957434e+00 1.317731234501183124e+00
1.284816063337167469e+00 -4.863606310929563747e+00 1.315085203270669467e+00
1.228429829040391441e+00 -4.878975163826257067e+00 1.311727210456065329e+00
1.171498482010970177e+00 -4.894492594784681572e+00 1.308336754316640427e+00
1.115268853547866312e+00 -4.909818762581890539e+00 1.304988087914249029e+00
1.064639061757431282e+00 -4.925205342528220953e+00 1.302321343030942602e+00
1.028460597777405505e+00 -4.943654323453129606e+00 1.302052655537292658e+00
9.902463133072956225e-01 -4.963141458275583062e+00 1.301768848565233894e+00
9.373234190080210748e-01 -4.990129156480716865e+00 1.301375804796603308e+00
8.927229513187304732e-01 -5.012872885404529910e+00 1.301044569399609330e+00
8.595606906799027058e-01 -5.029783772342415027e+00 1.300798282417946927e+00
8.116449379910593009e-01 -5.053562506899363704e+00 1.301064042731992165e+00
7.173616675463347914e-01 -5.099690908391740329e+00 1.302213462770214214e+00
6.185454234811693652e-01 -5.159570874954947151e+00 1.303210700116553600e+00
5.615667360909026851e-01 -5.238796125919832569e+00 1.302981794481230970e+00
5.147804457713263115e-01 -5.303849495206778286e+00 1.302793835684695978e+00
4.933619857059414748e-01 -5.333839370787760714e+00 1.302699552290315754e+00
4.697695096817235960e-01 -5.403343443646143385e+00 1.301157415302938158e+00
4.495187433303566849e-01 -5.462982295850329351e+00 1.300418375841963847e+00
4.401067849331943282e-01 -5.490601444579336743e+00 1.302911363233536957e+00
4.308713027028305831e-01 -5.517702728556686864e+00 1.305357606595846320e+00
4.215374360942678589e-01 -5.545092718949794275e+00 1.307829909467137064e+00
4.122416045822685504e-01 -5.572371096334791218e+00 1.310292137812789859e+00
4.131337639015509877e-01 -5.611298674465869496e+00 1.312376235588096129e+00
4.140303345057800843e-01 -5.648876907361795929e+00 1.314384524182522274e+00
4.149416338796613202e-01 -5.687072471601903878e+00 1.316425804735376293e+00
4.155698230305348018e-01 -5.724904028021192026e+00 1.318726121654005157e+00
4.149103696958191811e-01 -5.758308193441969536e+00 1.321989343340992384e+00
4.142350225020227095e-01 -5.792517451611512769e+00 1.325331213785842843e+00
4.135773586282056602e-01 -5.825830973093260923e+00 1.328585580551178369e+00
4.077551475807129622e-01 -5.858623041596948688e+00 1.330759828106851117e+00
3.814851832988668257e-01 -5.891286369265179346e+00 1.328854318873753604e+00
3.605759911189728717e-01 -5.917284265117737085e+00 1.327337656790473552e+00
3.391726152645692105e-01 -5.943896614919133903e+00 1.325785148767529398e+00
3.203153383080363792e-01 -5.987564234038625699e+00 1.326589976995964815e+00
3.183602916328618360e-01 -6.024560902913667526e+00 1.330162101412628806e+00
3.162812293555250509e-01 -6.063904402801398419e+00 1.333960818455524056e+00
3.119914647698419641e-01 -6.090666155701377704e+00 1.337699721823603305e+00
3.066515483506782047e-01 -6.119030268110284609e+00 1.341981125632112359e+00
3.040441277627283778e-01 -6.132880142312149729e+00 1.344071686524708209e+00
3.035859729681184005e-01 -6.135313729858269838e+00 1.344439022926358307e+00
3.030808447334967237e-01 -6.153773457723247020e+00 1.346879625222234367e+00
3.048846408305856404e-01 -6.179583040727661292e+00 1.349999745386272654e+00
3.067114887153128411e-01 -6.205722459808012736e+00 1.353159739429372399e+00
3.067305630629895141e-01 -6.225928350871546613e+00 1.354815975866503486e+00
3.024024813608295892e-01 -6.232201047879273759e+00 1.352883418522010217e+00
2.980335224265255878e-01 -6.238532988336966234e+00 1.350932608842963401e+00
2.938981821944868233e-01 -6.244526344767022508e+00 1.349086113631605022e+00
2.854869996184186132e-01 -6.243823960514168547e+00 1.347283438396190691e+00
2.678532200167568211e-01 -6.226834259677610284e+00 1.345854801857363281e+00
2.501080429549851214e-01 -6.209737230204540381e+00 1.344417140226613405e+00
2.325651993634901826e-01 -6.192835143914772189e+00 1.342995871053702883e+00
2.142655518247778001e-01 -6.175588343127026647e+00 1.341869100236592338e+00
1.905090054487028617e-01 -6.156878164649913998e+00 1.343811831737246276e+00
1.652080119809049563e-01 -6.136951610682983116e+00 1.345880862994131455e+00
1.419497843166933615e-01 -6.118633898008342342e+00 1.347782843644742545e+00
1.181156072534209622e-01 -6.099862579162179443e+00 1.349731923525293587e+00
6.784715158234810861e-02 -6.067395146105292625e+00 1.351360398260667228e+00
1.681113173333020905e-02 -6.043962343965889161e+00 1.349692466254927004e+00
-1.269264445444112654e-02 -6.030415908491130850e+00 1.348728239562889231e+00
-6.617250094990809184e-02 -6.014173068260414645e+00 1.347151281180956506e+00
-1.325593631186992027e-01 -6.007935879872284168e+00 1.345479958172210555e+00
-1.666520788731752356e-01 -6.004732795950603830e+00 1.344621656719037217e+00
-2.169512625537232120e-01 -6.000007079534199761e+00 1.343355349195830550e+00
-2.266748812604229557e-01 -5.999093524657424403e+00 1.343110552151026038e+00
-2.481996291979718661e-01 -5.997071228324873715e+00 1.342568655677684353e+00
-4.257358391439616252e-01 -6.037114136487641503e+00 1.342429268357637095e+00
-4.847807770935281813e-01 -6.028159209632278248e+00 1.344400937791995210e+00
-5.412871392299850593e-01 -6.017696393387321763e+00 1.346458843820598217e+00
-5.977865257162970902e-01 -6.007234868765873870e+00 1.348516495802895898e+00
-6.233242890783066148e-01 -5.987006456159956969e+00 1.346000913231772733e+00
-5.753890169174024072e-01 -5.943290062117173811e+00 1.332563788628405632e+00
-5.274451179561646663e-01 -5.899565800535816251e+00 1.319124245776725823e+00
-4.809354633890203790e-01 -5.857149552662515468e+00 1.306086747594165764e+00
-4.380197800220227977e-01 -5.817586235445793008e+00 1.293765404349179082e+00
-4.266732914223251294e-01 -5.803821804924155003e+00 1.288241520138468266e+00
-4.156147975388589377e-01 -5.790406740924797013e+00 1.282857842252540070e+00
-4.044168368270012470e-01 -5.776822489651984860e+00 1.277406266831220050e+00
-3.948950892781475375e-01 -5.767100934686674840e+00 1.273128815300553107e+00
-3.898754681144039891e-01 -5.767905195190611067e+00 1.272034497676561848e+00
-3.850270490915872479e-01 -5.768682025114499012e+00 1.270977503490728466e+00
-3.781759039350988116e-01 -5.769779738522810675e+00 1.269483898964669955e+00
-3.700725226662219813e-01 -5.771078089392386090e+00 1.267717296934918414e+00
-3.571232912107486501e-01 -5.771958202672200500e+00 1.266068502724674305e+00
-3.227778182645321126e-01 -5.768611537063089045e+00 1.267279307026830004e+00
-2.767354705013908567e-01 -5.764125113421086688e+00 1.268902469207192851e+00
-2.216038826170493026e-01 -5.749664896702230799e+00 1.275375916940985732e+00
-1.448021746504712381e-01 -5.686767761968125612e+00 1.305703576847193403e+00
-1.015971323294863338e-01 -5.651384781042255057e+00 1.322764497293315689e+00
-3.158698518682384604e-02 -5.611499761912755346e+00 1.333593099402717197e+00
4.432377877398374633e-02 -5.571970369138938395e+00 1.341751963248852819e+00
1.181377726951526874e-01 -5.535298343794848641e+00 1.348114682959889787e+00
1.804531721419901924e-01 -5.511549726591820075e+00 1.347070803726141630e+00
2.434760881770972052e-01 -5.487531472336493188e+00 1.346015072496248077e+00
3.068001796610360099e-01 -5.463398439061714740e+00 1.344954296112194525e+00
3.665849528781690569e-01 -5.439267411549463915e+00 1.343476529043786227e+00
4.219681717625762829e-01 -5.410993624888191356e+00 1.340014310550663224e+00
4.741507040158410291e-01 -5.384353826514372443e+00 1.336752179316248679e+00
5.275963832017549482e-01 -5.357069176728609605e+00 1.333411083898136784e+00
5.785514210341042851e-01 -5.333512440509607266e+00 1.329845198744176393e+00
6.201839482287361260e-01 -5.323590024168558088e+00 1.325487383596116064e+00
6.617636451281767584e-01 -5.313680199044512165e+00 1.321135098370839422e+00
7.068628305046951166e-01 -5.302931562723301795e+00 1.316414416576045188e+00
7.633161963412116169e-01 -5.289476847445874874e+00 1.310505254933004515e+00
8.105975259288946688e-01 -5.267812662036725158e+00 1.304060863324674857e+00
8.534990651524054783e-01 -5.237157937717923595e+00 1.296631560034357200e+00
8.982438337564071507e-01 -5.205186158357788528e+00 1.288883062832838489e+00
9.278317058889613556e-01 -5.184044537804782138e+00 1.283759300847454599e+00
1.068511889423211958e+00 -5.105124452271462943e+00 1.273874789633732130e+00
1.196976945104502033e+00 -5.004573788022766756e+00 1.267172348568790019e+00
1.283481220531228484e+00 -4.929845935281458758e+00 1.263107406236135599e+00
1.296013420789404291e+00 -4.919019829741613670e+00 1.262518502727037806e+00
1.339408925638033487e+00 -4.881828934681195165e+00 1.262287488341946151e+00
1.414880076297902356e+00 -4.818843282026050723e+00 1.272207956479008972e+00
1.490405504308576212e+00 -4.755812331341990884e+00 1.282135559219486964e+00
1.569060958044372844e+00 -4.702415630844855698e+00 1.288880845959148980e+00
1.658387320351988770e+00 -4.677145555294283774e+00 1.286161619883260387e+00
1.745936755425366860e+00 -4.652378165449219338e+00 1.283496486090383026e+00
1.834588175073224248e+00 -4.627299028514793022e+00 1.280797806263471061e+00
1.924537732301814463e+00 -4.600775282770468877e+00 1.278632317552269360e+00
2.011628571928601339e+00 -4.566563659564154776e+00 1.281070470203649503e+00
2.104232621697424754e+00 -4.530186299193693422e+00 1.283662967996068716e+00
2.193310991107414232e+00 -4.495193920854629432e+00 1.286156762561470934e+00
2.281619679683744906e+00 -4.462865684562792090e+00 1.288301799742403109e+00
2.351935539395633157e+00 -4.450441602216445247e+00 1.288164767354737394e+00
2.428312357323054727e+00 -4.436946611482202485e+00 1.288015923299274501e+00
2.498148482876914933e+00 -4.424607293180669920e+00 1.287879825823269098e+00
2.591405618413897827e+00 -4.408129725587195402e+00 1.287698085203132115e+00
2.782971841609861663e+00 -4.373037725183622548e+00 1.285760101260945865e+00
2.934822630096778795e+00 -4.343930990971855977e+00 1.282601702879118344e+00
3.086617340241603280e+00 -4.314835005847497129e+00 1.279444470890608310e+00
3.256133115523220489e+00 -4.293457406095767759e+00 1.278677114452256180e+00
3.427229227063922856e+00 -4.273659597852286218e+00 1.278344122568064511e+00
3.571653314248816713e+00 -4.260762119150184546e+00 1.279770465223184495e+00
3.837182266560493105e+00 -4.252668010724784509e+00 1.289384651620365529e+00
4.027409461151473913e+00 -4.244833744588809132e+00 1.294948127450673780e+00
4.162769066137061991e+00 -4.238073164014161343e+00 1.298135410087869701e+00
4.298248679429774732e+00 -4.231306589584626465e+00 1.301325518534091952e+00
4.424757669399629556e+00 -4.226310311368638217e+00 1.303592629826979765e+00
4.518772657404859672e+00 -4.227725871433914762e+00 1.302516747446859746e+00
4.612803814525319623e+00 -4.229141674953499574e+00 1.301440680031709762e+00
4.707984506327144381e+00 -4.230574786728109160e+00 1.300351457649088438e+00
4.791532091845541963e+00 -4.229120924228150002e+00 1.299964680769219338e+00
4.811396713527106961e+00 -4.207452264371153383e+00 1.304349269195894223e+00
4.830736095033223876e+00 -4.186356545236984417e+00 1.308617924783202824e+00
4.850071732748290287e+00 -4.165264909892387735e+00 1.312885754027921958e+00
4.871988125767845013e+00 -4.145080798133479405e+00 1.316893470913352404e+00
4.931927964953779941e+00 -4.142355727500069307e+00 1.316157637576414796e+00
4.999263982620059998e+00 -4.139294401230172227e+00 1.315331007287639409e+00
5.112019067885759327e+00 -4.134168168397411414e+00 1.313946803529762120e+00
5.232002154848562014e+00 -4.128713325821438573e+00 1.312473867391545035e+00
5.299444990025365065e+00 -4.123222225227982207e+00 1.311921706158140744e+00
5.432941039356442126e+00 -4.110673078735255892e+00 1.311019833019487990e+00
5.543559183812488911e+00 -4.100788669393058861e+00 1.310636566249212098e+00
5.719550297618019030e+00 -4.093995551750085227e+00 1.316352012536009974e+00
5.854480447833088519e+00 -4.088787354789595874e+00 1.320733972564264169e+00
6.018443407819616731e+00 -4.082458514360133961e+00 1.326058795338343810e+00
6.039825914709462396e+00 -4.081633166524873957e+00 1.326753208635489401e+00
6.255385532875826549e+00 -4.070579463360399330e+00 1.338134682769386963e+00
6.457431392595240460e+00 -4.064486842031788782e+00 1.344727623218974877e+00
6.580422479018953830e+00 -4.065910504969417083e+00 1.343811707229686681e+00
6.701988595048199215e+00 -4.067317673398403777e+00 1.342906403010783345e+00
6.824904208101964187e+00 -4.068740462706547767e+00 1.341991049072520648e+00
6.945653835728198722e+00 -4.070187181179722558e+00 1.341187044151813668e+00
7.036502923213920901e+00 -4.071956822586972891e+00 1.341905768868984827e+00
7.131375151357300268e+00 -4.073804830398247034e+00 1.342656321430677480e+00
7.218131213550001313e+00 -4.075494744124791957e+00 1.343342665432450733e+00
7.311176778892505723e+00 -4.076762903829364681e+00 1.344042275486454052e+00
7.406217670384921625e+00 -4.072587632965567472e+00 1.344390099612238432e+00
7.505545430558813180e+00 -4.068224034344932960e+00 1.344753612525534159e+00
7.600216661518159000e+00 -4.064065003152595779e+00 1.345100083793093537e+00
