1.600000000000000089e+00 0.000000000000000000e+00 2.000000000000000000e+00 -5.989502346003443556e-01 5.989502345985040499e-01 -3.758438724685988497e-01 3.758438724715316148e-01
1.000000000000000000e+00 -2.999999999999999889e-01 2.000000000000000000e+00 -3.951971171756433199e-01 7.492009113912445617e-01 -4.701268244487084580e-01 2.479879067220066291e-01
1.000000000000000000e+00 -7.799999999999999822e+00 2.000000000000000000e+00 -8.465129148938450587e-01 2.997752443642529019e-02 -1.881102672584275548e-02 5.311905291137155594e-01
9.300000000000000711e+00 -7.799999999999999822e+00 2.000000000000000000e+00 -8.054703607263660192e-01 -2.621073540455292616e-01 1.644735025672947881e-01 5.054361481926630262e-01
-2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 -8.054703607263660192e-01 -2.621073540455292616e-01 1.644735025672947881e-01 5.054361481926630262e-01
-2.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 -6.682378188985300671e-01 -6.671743941474036488e-01 2.325553726262268583e-01 2.329260480291047430e-01
-2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 -2.794371446048452001e-01 -7.996234421704390138e-01 5.017671814160408195e-01 1.753480213757524497e-01
1.000000000000000000e+00 2.399999999999999911e+00 2.000000000000000000e+00 -7.767067756648647903e-01 3.379487412163271198e-01 -2.120643022694292945e-01 4.873868736943678392e-01
